"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
8.80406933968687e-20,0.479827623079669,0.144,0.049,1.9625150965096e-15,"5","WDSUB1"
5.76745335269121e-18,0.479117908759104,0.2,0.083,1.2856230268484e-13,"5","TAF6"
4.26508181667462e-35,0.478844266265954,0.089,0.014,9.50729387754939e-31,"5","REEP6"
4.58019636137259e-28,0.478828904030112,0.484,0.251,1.02097157091356e-23,"5","DNAJC19"
1.2426003814554e-29,0.478734841586927,0.302,0.12,2.76988051030223e-25,"5","HSCB"
3.53199805400428e-23,0.478416636713079,0.5,0.269,7.87317686218093e-19,"5","MEAF6"
1.11184851055891e-09,0.478334241247906,0.162,0.082,2.47842151488687e-05,"5","CDCA7L"
1.22790773018401e-16,0.478278192431895,0.727,0.587,2.73712912135318e-12,"5","OST4"
7.7518727054955e-13,0.478222220629987,0.453,0.278,1.727969944782e-08,"5","ERCC1"
1.46309866432532e-07,0.477852970998814,0.134,0.069,0.00326139323264757,"5","TKFC"
2.72669920018935e-20,0.477746849918544,0.441,0.242,6.07808518714209e-16,"5","MRPS18B"
0.0001379547857744,0.477351557579938,0.138,0.084,1,"5","MLLT1"
9.65099604684828e-18,0.47650451212586,0.146,0.053,2.15130352880295e-13,"5","ZC3H3"
2.17465520348791e-23,0.476310460514098,0.407,0.204,4.8475239140949e-19,"5","PRPF6"
1.69506186430204e-54,0.476065814077544,0.103,0.013,3.77846240171569e-50,"5","LCN12"
1.67445209158572e-08,0.475993150822359,0.089,0.038,0.000373252115735373,"5","ERMARD"
2.74487417869137e-13,0.4757888567715,0.504,0.321,6.11859903172094e-09,"5","MRPL40"
8.10221744794874e-26,0.475372335660551,0.316,0.139,1.80606529132225e-21,"5","MRPS9"
6.0957687363151e-05,0.474982142012745,0.105,0.059,1,"5","EPHX2"
1.41855871524426e-76,0.474888653443155,0.156,0.02,3.16210923215099e-72,"5","SYTL4"
2.88028636820416e-13,0.474868457413289,0.597,0.392,6.4204463433639e-09,"5","HNRNPH3"
2.7329596215597e-21,0.474728406015391,0.294,0.133,6.09204029241874e-17,"5","OBSL1"
3.23221621087278e-18,0.474290904380239,0.407,0.223,7.20493315565651e-14,"5","TP53I13"
4.11493382586961e-19,0.474133873459116,0.393,0.211,9.17259899124595e-15,"5","NAPRT"
1.59499585110973e-19,0.473923704890164,0.581,0.362,3.55540525170871e-15,"5","RTF1"
9.52716649899965e-08,0.473862870916542,0.126,0.063,0.00212370068429201,"5","KIAA1522"
8.359604694788e-05,0.473305513134319,0.144,0.087,1,"5","SPRYD3"
1.84511899025761e-30,0.473290887505634,0.192,0.059,4.11295474118323e-26,"5","ATG4D"
2.71749086527848e-21,0.472989879812205,0.291,0.132,6.05755888779227e-17,"5","CDC34"
4.55768947680426e-18,0.472773075627894,0.211,0.088,1.01595456127444e-13,"5","ITPK1"
9.25006051303743e-14,0.4725174320272,0.123,0.047,2.06193098896117e-09,"5","CBFA2T2"
1.14530268263681e-34,0.472454141791195,0.306,0.113,2.55299420986572e-30,"5","SAP30L"
1.26185710858754e-14,0.472092744841547,0.022,0.002,2.81280568075248e-10,"5","PLEKHD1"
3.17312362762261e-05,0.471957214629145,0.016,0.004,0.707320987833356,"5","HCAR2"
1.32072218496447e-12,0.471568688235764,0.188,0.09,2.94402182250429e-08,"5","SMC6"
